Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
ворочать,NO_Ins  в_Loc,0.031,"93  3  ","полиция,полицейский  страна,регион  ",3,0.0126720901126408,
ворочать,NO_Acc  NO_Ins,0.017,"551  4  ","руль,штурвал  нога,рука  ",3,0.12745098039215685,1
ворочать,NO_Acc,0.175,"12  ","отец,брат  ",3,0.014778325123152709,
ворочать,NO_Ins  NO_Nom,0.058,"97  7  ","язык,диалект  луч,свет  ",3,0.025321239606953892,
ворочать,NO_Acc  от_Gen,0.002,"4  4  ","нога,рука  нога,рука  ",3,0.004901960784313725,
ворочать,у_Gen  NO_Ins  NO_Acc  NO_Nom,0.001,"24  63  660  41  ","меч,клинок  насекомое,муравей  штука,штучка  маг,колдун  ",3,0.06525541795665635,
ворочать,с_Par  NO_Acc,0.002,"4  86  ","нога,рука  сумка,чемодан  ",3,0.01911764705882353,
ворочать,NO_Ins,0.437,"37  ","сознание,разум  ",3,0.05555555555555555,
ворочать,NO_Nom  от_Gen  NO_Ins,0.002,"-  26  97  ","-  боль,усталость  язык,диалект  ",3,0.02309836718438869,
ворочать,на_Loc  в_Loc  NO_Ins,0.001,"3  174  131  ","страна,регион  сущность,смысл  деньга,сумма  ",3,0.03804755944931164,
ворочать,NO_Ins  к_Dat,0.002,"97  297  ","язык,диалект  начало,конец  ",3,0.06851851851851852,
ворочать,NO_Nom  NO_Ins  на_Loc,0.002,"12  4  64  ","отец,брат  нога,рука  компания,фирма  ",3,0.009942689719565988,
ворочать,NO_Ins,0.437,"623  ","махина,громада  ",3,0.3333333333333333,
ворочать,NO_Ins,0.437,"239  ","модуль,блок  ",3,0.15384615384615385,2.1
ворочать,NO_Acc,0.175,"623  ","махина,громада  ",3,0.3333333333333333,
ворочать,на_Acc,0.003,"109  ","точка,сторона  ",3,0.041666666666666664,
ворочать,NO_Ins,0.437,"141  ","способ,метод  ",3,0.05263157894736842,
ворочать,NO_Ins,0.437,"551  ","руль,штурвал  ",3,0.5,2.1
ворочать,NO_Ins  в_Loc,0.031,"84  4  ","оружие,пистолет  нога,рука  ",2,0.01911764705882353,
ворочать,с_Ins  NO_Ins  по_Dat,0.001,"198  4  109  ","усилие,сила  нога,рука  точка,сторона  ",2,0.0288562091503268,
ворочать,при_Loc,0.001,"65  ","ветер,ветерок  ",2,0.02631578947368421,
ворочать,NO_Ins  во время_Gen,0.001,"97  92  ","язык,диалект  урок,занятие  ",2,0.036375661375661374,
ворочать,NO_Nom  с_Ins  NO_Ins  над_Ins,0.001,"8  198  4  5  ","человек,женщина  усилие,сила  нога,рука  одежда,костюм  ",2,0.01519007121545397,
ворочать,NO_Ins  в_Loc,0.031,"4  5  ","нога,рука  одежда,костюм  ",2,0.005875637926403438,
ворочать,NO_Ins  в_Loc,0.031,"17  17  ","чашка,стакан  чашка,стакан  ",2,0.012658227848101266,
ворочать,NO_Ins  в_Loc,0.031,"23  23  ","окно,дверь  окно,дверь  ",2,0.014285714285714285,
ворочать,сквозь_Acc  NO_Ins,0.001,"14  97  ","день,время  язык,диалект  ",2,0.022141706924315618,
ворочать,NO_Ins  для_Gen,0.001,"97  202  ","язык,диалект  труп,останки  ",2,0.05185185185185185,
ворочать,NO_Ins  из_Gen,0.001,"4  109  ","нога,рука  точка,сторона  ",2,0.023284313725490197,
ворочать,NO_Ins  в_Loc,0.031,"4  6  ","нога,рука  удовольствие,радость  ",2,0.0048206486386023605,
ворочать,NO_Ins  NO_Nom,0.058,"24  51  ","меч,клинок  гном,эльф  ",2,0.0184640522875817,2.1
ворочать,NO_Ins  NO_Nom,0.058,"29  -  ","клетка,организм  -  ",2,0.008333333333333333,
ворочать,в_Loc  от_Gen,0.001,"152  -  ","сотня,десяток  -  ",2,0.027777777777777776,
ворочать,NO_Ins  NO_Nom,0.058,"93  12  ","полиция,полицейский  отец,брат  ",2,0.012279049550854824,2.3
ворочать,NO_Ins  NO_Nom,0.058,"4  12  ","нога,рука  отец,брат  ",2,0.007377088766541099,2.2  1
ворочать,NO_Ins  в_Loc,0.031,"131  124  ","деньга,сумма  банк,кредитор  ",2,0.04880952380952381,
ворочать,NO_Acc  между_Ins  NO_Acc,0.001,"9  127  393  ","корабль,судно  колесо,вал  осколок,обломок  ",2,0.06644191599943812,
ворочать,за_Ins  под_Acc,0.001,"0  49  ","дом,здание  крик,вопль  ",2,0.012721417069243155,
ворочать,NO_Nom  у_Gen  NO_Acc,0.001,"13  497  170  ","генерал,полковник  выход,вход  конструкция,каркас  ",2,0.0878848157620536,
ворочать,с_Ins  в_Loc  NO_Ins,0.001,"198  4  97  ","усилие,сила  нога,рука  язык,диалект  ",2,0.027312999273783587,
ворочать,на_Loc  NO_Ins  NO_Nom  на_Loc,0.001,"78  152  -  259  ","заседание,совещание  сотня,десяток  -  уровень,показатель  ",2,0.0382433489827856,
ворочать,до_Gen  NO_Nom  NO_Ins,0.001,"100  -  152  ","соглашение,договор  -  сотня,десяток  ",2,0.02328042328042328,
ворочать,NO_Ins  от_Gen  после_Gen,0.001,"97  26  38  ","язык,диалект  боль,усталость  нападение,атака  ",2,0.02389486260454002,
ворочать,NO_Nom  с_Par  на_Acc,0.001,"1  4  4  ","животное,собака  нога,рука  нога,рука  ",2,0.003292361720807726,
ворочать,NO_Ins  NO_Nom,0.058,"131  785  ","деньга,сумма  брокер,трейдер  ",2,0.275,2.3
ворочать,NO_Ins  NO_Acc  на_Loc,0.001,"131  69  57  ","деньга,сумма  инвестиция,вложение  визит,поездка  ",2,0.023556294142085585,
ворочать,с_Par,0.001,"4  ","нога,рука  ",2,0.004901960784313725,
ворочать,NO_Ins  в_Loc,0.031,"152  143  ","сотня,десяток  сеть,интернет  ",2,0.054093567251461985,
ворочать,NO_Nom  NO_Acc,0.018,"25  -  ","команда,группа  -  ",2,0.00641025641025641,
ворочать,NO_Ins  в_Loc,0.031,"80  3  ","создание,разработка  страна,регион  ",2,0.013297872340425532,
ворочать,с_Ins  NO_Acc,0.008,"4  12  ","нога,рука  отец,брат  ",2,0.004914034579348981,
ворочать,NO_Nom,0.014,"9  ","корабль,судно  ",2,0.017699115044247787,
ворочать,в_Loc  NO_Nom,0.002,"338  16  ","задача,цель  дерево,куст  ",2,0.06721698113207547,
ворочать,NO_Ins  к_Dat,0.002,"4  14  ","нога,рука  день,время  ",2,0.006074168797953965,
ворочать,NO_Ins  от_Gen,0.008,"97  -  ","язык,диалект  -  ",2,0.018518518518518517,
ворочать,с_Ins  NO_Acc,0.008,"198  188  ","усилие,сила  металл,сталь  ",2,0.051250000000000004,
ворочать,с_Ins  NO_Acc,0.008,"198  4  ","усилие,сила  нога,рука  ",2,0.022450980392156865,
ворочать,NO_Acc  по_Dat,0.002,"347  0  ","оборудование,техника  дом,здание  ",2,0.06435185185185185,
ворочать,NO_Ins  в_Loc,0.031,"231  17  ","палка,палочка  чашка,стакан  ",2,0.044790652385589096,
ворочать,в_Loc,0.006,"29  ","клетка,организм  ",2,0.016666666666666666,
ворочать,NO_Acc  NO_Nom  с_Ins,0.002,"4  -  566  ","нога,рука  -  возмущение,негодование  ",2,0.0849673202614379,
ворочать,на_Loc  NO_Nom,0.003,"37  65  ","сознание,разум  ветер,ветерок  ",2,0.022417153996101363,
ворочать,NO_Ins  NO_Ins,0.005,"4  -  ","нога,рука  -  ",2,0.004901960784313725,
ворочать,NO_Ins  NO_Ins,0.005,"152  152  ","сотня,десяток  сотня,десяток  ",2,0.027777777777777776,
ворочать,NO_Ins  NO_Ins,0.005,"90  376  ","камень,песок  орех,семечко  ",2,0.08928571428571427,
ворочать,NO_Nom  NO_Nom  NO_Acc,0.002,"43  86  399  ","народ,еврей  сумка,чемодан  доставка,отправка  ",2,0.06553287981859411,
ворочать,NO_Nom,0.014,"90  ","камень,песок  ",2,0.07142857142857142,
ворочать,NO_Nom,0.014,"98  ","вода,воздух  ",2,0.037037037037037035,
ворочать,NO_Nom,0.014,"16  ","дерево,куст  ",2,0.009433962264150943,
ворочать,NO_Nom,0.014,"86  ","сумка,чемодан  ",2,0.03333333333333333,
ворочать,NO_Acc  NO_Ins,0.017,"7  16  ","луч,свет  дерево,куст  ",2,0.008118341676293158,
ворочать,NO_Acc  NO_Ins,0.017,"131  24  ","деньга,сумма  меч,клинок  ",2,0.03235294117647059,
ворочать,NO_Acc  NO_Ins,0.017,"14  29  ","день,время  клетка,организм  ",2,0.011956521739130435,
ворочать,NO_Acc  NO_Ins,0.017,"-  23  ","-  окно,дверь  ",2,0.007142857142857143,
ворочать,в_Loc  NO_Acc,0.017,"37  273  ","сознание,разум  проблема,вопрос  ",2,0.03557504873294347,
ворочать,NO_Nom  NO_Acc,0.018,"1  1  ","животное,собака  животное,собака  ",2,0.004975124378109453,
ворочать,NO_Nom  NO_Acc,0.018,"1  28  ","животное,собака  стол,столик  ",2,0.009154228855721393,1
ворочать,NO_Nom  NO_Acc,0.018,"8  4  ","человек,женщина  нога,рука  ",2,0.006955484896661367,
ворочать,NO_Nom  NO_Acc,0.018,"13  4  ","генерал,полковник  нога,рука  ",2,0.004866439329354931,
ворочать,NO_Acc  NO_Acc,0.006,"4  9  ","нога,рука  корабль,судно  ",2,0.0068757591532188096,
ворочать,NO_Ins  в_Loc,0.031,"-  4  ","-  нога,рука  ",2,0.004901960784313725,
ворочать,NO_Ins  в_Loc,0.031,"4  250  ","нога,рука  доспех,броня  ",2,0.08823529411764705,
ворочать,в_Acc  NO_Ins,0.005,"110  84  ","отверстие,щель  оружие,пистолет  ",2,0.0375,
ворочать,NO_Acc  NO_Ins,0.017,"14  24  ","день,время  меч,клинок  ",2,0.01097612958226769,
ворочать,NO_Ins  NO_Nom,0.058,"152  64  ","сотня,десяток  компания,фирма  ",2,0.03777777777777778,2.3
ворочать,NO_Acc,0.175,"33  ","овощ,фрукт  ",2,0.03508771929824561,
ворочать,NO_Ins,0.437,"231  ","палка,палочка  ",2,0.07692307692307693,
ворочать,NO_Ins,0.437,"86  ","сумка,чемодан  ",2,0.03333333333333333,
ворочать,NO_Ins,0.437,"272  ","полотенце,салфетка  ",2,0.09090909090909091,
ворочать,NO_Ins,0.437,"445  ","колхоз,совхоз  ",2,0.16666666666666666,
ворочать,NO_Ins,0.437,"329  ","вес,килограмм  ",2,0.1111111111111111,
ворочать,NO_Ins,0.437,"1  ","животное,собака  ",2,0.009950248756218905,
ворочать,NO_Ins,0.437,"161  ","часть,половина  ",2,0.09523809523809523,
ворочать,NO_Acc,0.175,"177  ","пушка,орудие  ",2,0.11764705882352941,1
ворочать,NO_Ins,0.437,"34  ","слово,мнение  ",2,0.022727272727272728,
ворочать,NO_Ins,0.437,"0  ","дом,здание  ",2,0.007407407407407408,
ворочать,NO_Acc,0.175,"65  ","ветер,ветерок  ",2,0.05263157894736842,
ворочать,NO_Acc,0.175,"138  ","бомба,снаряд  ",2,0.10526315789473684,1
ворочать,NO_Ins,0.437,"150  ","волна,поток  ",2,0.1111111111111111,
ворочать,NO_Acc,0.175,"16  ","дерево,куст  ",2,0.018867924528301886,
ворочать,NO_Acc,0.175,"428  ","шар,шарик  ",2,0.3333333333333333,
ворочать,NO_Acc,0.175,"346  ","душа,сердце  ",2,0.125,
ворочать,NO_Acc,0.175,"468  ","снасть,удочка  ",2,0.2,
ворочать,NO_Acc,0.175,"558  ","сковородка,сковорода  ",2,0.25,
ворочать,NO_Acc,0.175,"89  ","данные,информация  ",2,0.011627906976744186,
ворочать,NO_Acc,0.175,"39  ","фильм,картина  ",2,0.011235955056179775,
ворочать,NO_Acc,0.175,"555  ","плита,плитка  ",2,0.25,
ворочать,NO_Acc,0.175,"131  ","деньга,сумма  ",2,0.05,
ворочать,NO_Ins  NO_Nom,0.058,"152  299  ","сотня,десяток  хозяин,владелец  ",2,0.07777777777777778,2.3
ворочать,NO_Acc,0.175,"185  ","цифра,буква  ",2,0.0625,
ворочать,NO_Acc,0.175,"239  ","модуль,блок  ",2,0.07692307692307693,
ворочать,NO_Acc,0.175,"1  ","животное,собака  ",2,0.009950248756218905,
ворочать,NO_Acc,0.175,"393  ","осколок,обломок  ",2,0.14285714285714285,
ворочать,NO_Ins  NO_Nom,0.058,"97  11  ","язык,диалект  преступник,убийца  ",2,0.023148148148148147,
ворочать,NO_Ins  NO_Nom,0.058,"97  74  ","язык,диалект  лошадь,конь  ",2,0.0328042328042328,2.2
ворочать,NO_Nom  в_Loc  по_Dat,0.0,"-  0  93  ","-  дом,здание  полиция,полицейский  ",1,0.006136528685548294,
ворочать,NO_Ins,0.437,"66  ","двигатель,мотор  ",1,0.023809523809523808,
ворочать,NO_Acc  NO_Nom  с_Ins,0.002,"90  21  -  ","камень,песок  гора,холм  -  ",1,0.01349965823650034,
ворочать,NO_Acc  NO_Nom  с_Ins,0.002,"8  93  70  ","человек,женщина  полиция,полицейский  станция,вокзал  ",1,0.01716422304657599,
ворочать,NO_Ins,0.437,"7  ","луч,свет  ",1,0.006802721088435374,
ворочать,NO_Ins  NO_Nom  NO_Acc,0.002,"4  8  14  ","нога,рука  человек,женщина  день,время  ",1,0.0070524488683056455,
ворочать,NO_Ins  NO_Nom  NO_Acc,0.002,"24  132  24  ","меч,клинок  женька,петька  меч,клинок  ",1,0.02647058823529412,1
ворочать,NO_Ins  NO_Nom  NO_Acc,0.002,"4  -  90  ","нога,рука  -  камень,песок  ",1,0.013538748832866479,
ворочать,NO_Ins  NO_Nom  NO_Acc,0.002,"155  -  14  ","ручка,рукоятка  -  день,время  ",1,0.020933977455716585,
ворочать,NO_Ins  NO_Nom  NO_Acc,0.002,"4  8  50  ","нога,рука  человек,женщина  шкаф,ящик  ",1,0.011883366742701781,1
ворочать,NO_Ins,0.437,"123  ","поверхность,слой  ",1,0.047619047619047616,
жалить,NO_Nom,0.236,"63  ","насекомое,муравей  ",196,0.36842105263157887,1
жалить,в_Acc,0.112,"4  ","нога,рука  ",124,0.18627450980392163,
жалить,NO_Nom,0.236,"32  ","дракон,змея  ",105,0.14035087719298245,1
жалить,NO_Acc,0.175,"4  ","нога,рука  ",59,0.10784313725490191,1  2
жалить,NO_Ins,0.105,"63  ","насекомое,муравей  ",52,0.2894736842105263,
жалить,NO_Acc,0.175,"8  ","человек,женщина  ",51,0.05405405405405405,1  2
жалить,NO_Acc,0.175,"-  ","-  ",50,0.0,
жалить,NO_Nom,0.236,"12  ","отец,брат  ",43,0.014778325123152709,
жалить,в_Acc,0.112,"-  ","-  ",40,0.0,
жалить,NO_Ins,0.105,"32  ","дракон,змея  ",26,0.08771929824561403,
жалить,в_Acc,0.112,"3  ","страна,регион  ",21,0.005319148936170213,
жалить,NO_Nom  в_Acc,0.031,"63  4  ","насекомое,муравей  нога,рука  ",21,0.08694530443756449,
жалить,NO_Nom,0.236,"-  ","-  ",19,0.0,
жалить,NO_Ins,0.105,"-  ","-  ",17,0.0,
жалить,NO_Acc  NO_Nom,0.092,"8  32  ","человек,женщина  дракон,змея  ",16,0.026552868658131813,1
жалить,NO_Nom,0.236,"34  ","слово,мнение  ",16,0.045454545454545456,
жалить,NO_Nom  в_Loc,0.023,"32  14  ","дракон,змея  день,время  ",15,0.016018306636155607,
жалить,в_Acc,0.112,"346  ","душа,сердце  ",15,0.25,
жалить,NO_Acc,0.175,"11  ","преступник,убийца  ",14,0.037037037037037035,
жалить,NO_Acc,0.175,"148  ","враг,противник  ",13,0.3684210526315789,
жалить,NO_Nom  в_Acc,0.031,"32  4  ","дракон,змея  нога,рука  ",12,0.05224458204334365,
жалить,NO_Acc,0.175,"63  ","насекомое,муравей  ",11,0.23684210526315788,
жалить,NO_Nom  в_Loc,0.023,"63  14  ","насекомое,муравей  день,время  ",11,0.04309687261632342,
жалить,NO_Nom,0.236,"238  ","мысль,воспоминание  ",10,0.15384615384615385,
жалить,NO_Ins,0.105,"34  ","слово,мнение  ",10,0.03409090909090909,
жалить,NO_Acc  NO_Nom,0.092,"-  63  ","-  насекомое,муравей  ",10,0.02631578947368421,1
жалить,NO_Acc,0.175,"58  ","кожа,волос  ",10,0.05,
жалить,NO_Acc,0.175,"1  ","животное,собака  ",9,0.03482587064676616,
жалить,в_Acc,0.112,"14  ","день,время  ",9,0.028985507246376812,
жалить,NO_Ins,0.105,"4  ","нога,рука  ",9,0.024509803921568627,
жалить,NO_Ins,0.105,"24  ","меч,клинок  ",9,0.058823529411764705,
жалить,NO_Ins,0.105,"7  ","луч,свет  ",9,0.04081632653061224,
жалить,NO_Acc,0.175,"34  ","слово,мнение  ",9,0.011363636363636364,
жалить,NO_Acc  NO_Nom,0.092,"8  63  ","человек,женщина  насекомое,муравей  ",9,0.08831199620673305,1
жалить,NO_Acc,0.175,"12  ","отец,брат  ",8,0.02955665024630542,1  2
жалить,NO_Acc,0.175,"346  ","душа,сердце  ",8,0.25,
жалить,в_Loc,0.017,"14  ","день,время  ",7,0.007246376811594203,
жалить,NO_Acc  NO_Nom,0.092,"4  -  ","нога,рука  -  ",7,0.007352941176470588,
жалить,NO_Acc  NO_Nom,0.092,"4  63  ","нога,рука  насекомое,муравей  ",7,0.07559339525283798,1
жалить,за_Acc,0.004,"4  ","нога,рука  ",7,0.0196078431372549,
жалить,NO_Nom,0.236,"173  ","ирония,сарказм  ",7,0.1764705882352941,
жалить,NO_Acc,0.175,"13  ","генерал,полковник  ",6,0.024154589371980676,
жалить,NO_Acc,0.175,"29  ","клетка,организм  ",6,0.03333333333333333,1  2
жалить,NO_Acc  NO_Nom,0.092,"4  65  ","нога,рука  ветер,ветерок  ",6,0.05998452012383901,
жалить,NO_Nom,0.236,"7  ","луч,свет  ",6,0.04081632653061224,
жалить,NO_Nom,0.236,"1  ","животное,собака  ",5,0.02487562189054726,1
жалить,в_Loc,0.017,"21  ","гора,холм  ",5,0.014354066985645932,
жалить,NO_Acc,0.175,"43  ","народ,еврей  ",5,0.02040816326530612,
жалить,NO_Acc,0.175,"465  ","гордыня,эгоизм  ",5,0.2,
жалить,NO_Ins,0.105,"540  ","игла,иголка  ",5,0.5,
жалить,в_Loc  NO_Ins,0.005,"7  1  ","луч,свет  животное,собака  ",5,0.005888922733272413,
жалить,NO_Nom,0.236,"6  ","удовольствие,радость  ",5,0.023696682464454978,
жалить,NO_Nom,0.236,"15  ","звук,шум  ",5,0.024390243902439025,
жалить,в_Loc,0.017,"346  ","душа,сердце  ",5,0.125,
жалить,NO_Acc,0.175,"7  ","луч,свет  ",5,0.03401360544217687,
жалить,NO_Acc  в_Acc,0.016,"1  4  ","животное,собака  нога,рука  ",5,0.02220515071700322,
жалить,NO_Ins,0.105,"6  ","удовольствие,радость  ",4,0.018957345971563982,
жалить,NO_Acc  NO_Nom,0.092,"58  63  ","кожа,волос  насекомое,муравей  ",4,0.06447368421052632,1
жалить,в_Loc,0.017,"4  ","нога,рука  ",4,0.014705882352941176,
жалить,NO_Acc,0.175,"299  ","хозяин,владелец  ",4,0.2,
жалить,с_Gen,0.005,"28  ","стол,столик  ",4,0.04,
жалить,NO_Acc,0.175,"32  ","дракон,змея  ",4,0.05263157894736842,
жалить,NO_Ins,0.105,"184  ","рана,шрам  ",4,0.0625,
жалить,NO_Ins,0.105,"138  ","бомба,снаряд  ",4,0.05263157894736842,
жалить,NO_Acc  в_Acc,0.016,"-  4  ","-  нога,рука  ",4,0.004901960784313725,
жалить,NO_Acc,0.175,"238  ","мысль,воспоминание  ",4,0.15384615384615385,
жалить,NO_Ins,0.105,"12  ","отец,брат  ",4,0.0049261083743842365,
жалить,NO_Acc,0.175,"97  ","язык,диалект  ",4,0.037037037037037035,
жалить,на_Loc  NO_Nom,0.003,"78  -  ","заседание,совещание  -  ",4,0.007042253521126761,
жалить,NO_Acc,0.175,"20  ","император,царь  ",4,0.019736842105263157,
жалить,NO_Nom,0.236,"273  ","проблема,вопрос  ",3,0.05263157894736842,
жалить,NO_Acc  NO_Nom,0.092,"58  549  ","кожа,волос  капля,капелька  ",3,0.2625,
жалить,NO_Acc  NO_Nom,0.092,"37  46  ","сознание,разум  песнь,песня  ",3,0.019675925925925923,
жалить,под_Acc,0.002,"58  ","кожа,волос  ",3,0.025,
жалить,за_Ins,0.001,"4  ","нога,рука  ",3,0.004901960784313725,
жалить,NO_Ins,0.105,"14  ","день,время  ",3,0.021739130434782608,
жалить,NO_Acc,0.175,"6  ","удовольствие,радость  ",3,0.014218009478672987,
жалить,NO_Nom,0.236,"148  ","враг,противник  ",3,0.05263157894736842,
жалить,NO_Ins,0.105,"152  ","сотня,десяток  ",3,0.16666666666666666,
жалить,с_Gen,0.005,"109  ","точка,сторона  ",3,0.041666666666666664,
жалить,NO_Acc  в_Acc,0.016,"20  4  ","император,царь  нога,рука  ",3,0.011480908152734778,
жалить,NO_Nom  в_Acc,0.031,"63  3  ","насекомое,муравей  страна,регион  ",3,0.028975363941769316,
жалить,в_Acc,0.112,"212  ","ответ,объяснение  ",3,0.06666666666666667,
жалить,в_Loc,0.017,"3  ","страна,регион  ",3,0.015957446808510637,
жалить,NO_Ins,0.105,"188  ","металл,сталь  ",3,0.1875,
жалить,NO_Ins,0.105,"65  ","ветер,ветерок  ",3,0.05263157894736842,
жалить,до_Gen,0.002,"351  ","смерть,гибель  ",3,0.125,
жалить,без_Gen,0.003,"161  ","часть,половина  ",3,0.047619047619047616,
жалить,NO_Nom,0.236,"138  ","бомба,снаряд  ",3,0.10526315789473684,
жалить,NO_Acc,0.175,"24  ","меч,клинок  ",3,0.014705882352941176,
жалить,NO_Ins,0.105,"273  ","проблема,вопрос  ",3,0.05263157894736842,
жалить,NO_Ins,0.105,"97  ","язык,диалект  ",3,0.037037037037037035,
жалить,NO_Ins,0.105,"1  ","животное,собака  ",3,0.004975124378109453,
жалить,NO_Acc  NO_Nom,0.092,"58  7  ","кожа,волос  луч,свет  ",3,0.022704081632653063,
жалить,NO_Acc  NO_Nom,0.092,"-  32  ","-  дракон,змея  ",3,0.008771929824561403,
жалить,NO_Nom  NO_Acc  в_Acc,0.01,"63  8  4  ","насекомое,муравей  человек,женщина  нога,рука  ",3,0.019679896614881134,
жалить,NO_Acc,0.175,"74  ","лошадь,конь  ",3,0.05714285714285714,
жалить,NO_Acc,0.175,"65  ","ветер,ветерок  ",3,0.05263157894736842,
жалить,NO_Acc,0.175,"142  ","семя,плод  ",3,0.10526315789473684,
жалить,NO_Ins,0.105,"198  ","усилие,сила  ",3,0.04,
жалить,при_Loc,0.004,"280  ","возможность,необходимость  ",3,0.18181818181818182,
жалить,NO_Nom  в_Loc,0.023,"-  297  ","-  начало,конец  ",3,0.05,
жалить,NO_Acc  NO_Nom,0.092,"4  549  ","нога,рука  капля,капелька  ",3,0.2549019607843137,
жалить,NO_Nom  NO_Acc  в_Loc,0.005,"-  623  152  ","-  махина,громада  сотня,десяток  ",3,0.12962962962962962,
жалить,NO_Nom  в_Acc,0.031,"244  4  ","сахар,соль  нога,рука  ",2,0.040912518853695325,
жалить,NO_Ins,0.105,"109  ","точка,сторона  ",2,0.041666666666666664,
жалить,NO_Ins,0.105,"26  ","боль,усталость  ",2,0.016129032258064516,
жалить,NO_Ins,0.105,"434  ","яд,отрава  ",2,0.16666666666666666,
жалить,NO_Acc  посредством_Gen  NO_Acc,0.001,"63  190  -  ","насекомое,муравей  реформа,либерализация  -  ",2,0.029605263157894735,
жалить,в_Loc  NO_Ins,0.005,"14  63  ","день,время  насекомое,муравей  ",2,0.016781083142639205,
жалить,NO_Ins,0.105,"238  ","мысль,воспоминание  ",2,0.07692307692307693,
жалить,на_Loc  NO_Nom  NO_Acc,0.001,"297  12  32  ","начало,конец  отец,брат  дракон,змея  ",2,0.040823322674502345,
жалить,NO_Ins,0.105,"180  ","цвет,оттенок  ",2,0.058823529411764705,
жалить,вместо_Gen,0.001,"12  ","отец,брат  ",2,0.0049261083743842365,
жалить,с_Ins,0.003,"53  ","гнев,ярость  ",2,0.047619047619047616,
жалить,NO_Acc  NO_Acc  NO_Nom,0.002,"34  -  184  ","слово,мнение  -  рана,шрам  ",2,0.024621212121212124,
жалить,NO_Nom  в_Acc,0.031,"32  -  ","дракон,змея  -  ",2,0.008771929824561403,
жалить,NO_Acc  NO_Nom,0.092,"346  6  ","душа,сердце  удовольствие,радость  ",2,0.06723933649289099,
жалить,NO_Acc  NO_Nom,0.092,"58  90  ","кожа,волос  камень,песок  ",2,0.04821428571428571,
жалить,NO_Acc  NO_Nom,0.092,"184  65  ","рана,шрам  ветер,ветерок  ",2,0.0756578947368421,
жалить,NO_Gen  NO_Nom,0.003,"181  32  ","сайт,страница  дракон,змея  ",2,0.038183694530443756,
жалить,NO_Ins,0.105,"53  ","гнев,ярость  ",2,0.023809523809523808,
жалить,к_Dat,0.001,"81  ","стремление,желание  ",2,0.03225806451612903,
жалить,на_Loc,0.003,"388  ","могила,кладбище  ",2,0.14285714285714285,
жалить,NO_Acc  с_Ins  NO_Nom,0.002,"14  201  37  ","день,время  настойчивость,упорство  сознание,разум  ",2,0.03081052066559313,
жалить,NO_Acc  NO_Nom,0.092,"34  63  ","слово,мнение  насекомое,муравей  ",2,0.03199760765550239,
жалить,NO_Nom  в_Loc,0.023,"8  14  ","человек,женщина  день,время  ",2,0.008127692910301606,
жалить,из_Gen,0.004,"118  ","ситуация,случай  ",2,0.09090909090909091,
жалить,NO_Acc  NO_Nom,0.092,"116  -  ","рыба,рыбка  -  ",2,0.022727272727272728,
жалить,NO_Acc  NO_Nom,0.092,"97  63  ","язык,диалект  насекомое,муравей  ",2,0.03167641325536062,1
жалить,NO_Acc  NO_Nom,0.092,"63  299  ","насекомое,муравей  хозяин,владелец  ",2,0.06315789473684211,
жалить,за_Acc  NO_Acc,0.002,"4  -  ","нога,рука  -  ",2,0.004901960784313725,
жалить,NO_Ins  NO_Nom  NO_Acc  в_Acc,0.001,"509  -  74  4  ","укол,инъекция  -  лошадь,конь  нога,рука  ",2,0.07086834733893557,
жалить,NO_Gen,0.004,"-  ","-  ",2,0.0,
жалить,при_Loc,0.004,"163  ","поцелуй,прикосновение  ",2,0.1111111111111111,
жалить,NO_Gen,0.004,"184  ","рана,шрам  ",2,0.0625,
жалить,NO_Nom  в_Acc,0.031,"-  4  ","-  нога,рука  ",2,0.004901960784313725,
жалить,NO_Acc  NO_Nom,0.092,"-  138  ","-  бомба,снаряд  ",2,0.02631578947368421,
жалить,NO_Acc  NO_Nom,0.092,"318  188  ","кость,череп  металл,сталь  ",2,0.08680555555555555,
жалить,с_Ins,0.003,"89  ","данные,информация  ",2,0.011627906976744186,
жалить,при_Loc,0.004,"251  ","защита,предотвращение  ",2,0.08333333333333333,
жалить,подоно_Dat,0.002,"63  ","насекомое,муравей  ",2,0.05263157894736842,
жалить,в_Loc,0.017,"58  ","кожа,волос  ",2,0.025,
жалить,NO_Ins,0.105,"173  ","ирония,сарказм  ",2,0.11764705882352941,
жалить,NO_Nom  NO_Nom  NO_Ins,0.001,"540  32  4  ","игла,иголка  дракон,змея  нога,рука  ",2,0.09081527347781217,
жалить,NO_Acc  NO_Nom,0.092,"-  34  ","-  слово,мнение  ",2,0.005681818181818182,
жалить,по_Dat,0.002,"4  ","нога,рука  ",2,0.00980392156862745,
жалить,NO_Acc  NO_Nom,0.092,"47  63  ","старец,монах  насекомое,муравей  ",2,0.020510835913312694,1
жалить,NO_Acc  NO_Nom,0.092,"242  63  ","зло,грех  насекомое,муравей  ",2,0.05161943319838057,
жалить,NO_Acc  из_Gen,0.001,"12  53  ","отец,брат  гнев,ярость  ",2,0.014367816091954023,
жалить,NO_Nom  в_Acc,0.031,"12  4  ","отец,брат  нога,рука  ",2,0.007365014971505844,
жалить,NO_Nom  в_Acc,0.031,"138  4  ","бомба,снаряд  нога,рука  ",2,0.031217750257997934,
жалить,NO_Nom,0.236,"214  ","причина,повод  ",2,0.07142857142857142,
